User_ID,Country,Age,Gender,Occupation,Education_Level,Income_USD,Daily_Usage_Hours,Phone_Checks_Per_Day,Time_on_Social_Media,Time_on_Gaming,Streaming_Usage_Hours,Messaging_Usage_Hours,Work_Related_Usage_Hours,Sleep_Hours,Exercise_Hours,Mental_Health_Score,Depression_Level,Anxiety_Level,Stress_Level,Relationship_Status,Has_Children,Urban_or_Rural,Time_Spent_With_Family_Hours,Online_Shopping_Hours,Internet_Connection_Type,Primary_Device_Brand,Has_Screen_Time_Management_App,Addiction_Level,Monthly_Data_Usage_GB,Has_Night_Mode_On,Age_First_Phone,Push_Notifications_Per_Day,Tech_Savviness_Score,source_dataset
11834,Brazil,43,Other,Teacher,High School,24949.37,7.36,117,1.54,0.7,1.85,1.52,1.5,7.58,1.13,50.14,9.8,9.0,52.54,Married,Yes,Rural,1.75,1.24,5G,Xiaomi,Yes,2.5,31.51,No,18,90,4.46,global_mobile
11835,UK,43,Female,Engineer,High School,35975.58,5.8,104,1.21,2.89,3.36,2.66,3.2,8.99,1.32,1.12,0.1,0.6,64.79,Single,No,Urban,1.17,0.67,WiFi,Other,No,5.5,11.64,Yes,14,137,11.79,global_mobile
11836,Russia,58,Female,Teacher,Master's,15677.61,6.06,97,3.77,2.94,3.07,1.4,1.62,5.14,0.74,92.42,8.7,5.8,92.68,Single,Yes,Rural,1.54,0.56,4G,Apple,No,2.5,37.12,No,9,103,21.52,global_mobile
11837,Brazil,55,Other,Student,Bachelor's,28447.65,6.98,83,3.03,2.31,2.32,1.41,2.89,7.48,0.32,3.5,4.7,7.9,84.33,Married,No,Rural,1.57,0.0,4G,Huawei,Yes,9.5,25.03,No,10,69,77.6,global_mobile
11838,Russia,50,Female,Student,High School,66791.71,5.99,80,1.64,0.88,1.76,1.02,1.53,6.17,1.41,79.23,2.8,5.0,14.68,Single,No,Urban,0.79,0.16,3G,OnePlus,No,2.5,21.1,Yes,11,113,3.61,global_mobile
11839,Japan,39,Other,Teacher,Master's,19521.05,8.74,54,1.2,1.17,2.77,1.71,0.26,7.35,0.0,41.03,9.6,5.7,94.66,In Relationship,Yes,Rural,0.79,0.92,4G,Xiaomi,No,2.5,42.84,Yes,13,86,81.33,global_mobile
11840,China,65,Other,Artist,High School,10013.11,2.42,91,1.93,1.78,1.17,1.39,1.98,5.29,1.53,67.03,2.4,2.7,37.92,Single,Yes,Rural,1.07,0.98,WiFi,OnePlus,No,5.5,33.72,No,9,61,27.71,global_mobile
11841,Japan,64,Male,Doctor,Bachelor's,25267.95,2.21,145,3.47,1.17,2.24,1.29,1.2,6.41,1.59,41.77,8.2,4.9,19.06,Married,No,Rural,2.38,0.0,3G,Apple,No,7.5,34.91,No,20,95,54.53,global_mobile
11842,Mexico,12,Other,Unemployed,,7661.18,3.26,77,1.82,2.33,2.38,2.02,1.73,6.99,0.22,7.27,6.6,1.7,62.09,Married,No,Rural,2.97,0.33,WiFi,Apple,Yes,7.5,10.41,Yes,12,116,19.92,global_mobile
11843,Russia,24,Female,Salesperson,,22010.83,6.91,95,2.41,1.72,3.32,1.25,1.47,6.49,1.32,41.39,4.5,5.8,61.28,In Relationship,No,Urban,2.88,0.5,4G,OnePlus,Yes,9.5,12.65,Yes,8,159,69.52,global_mobile
11844,Mexico,60,Male,Doctor,PhD,12121.93,5.91,68,1.88,0.52,1.58,1.01,2.58,7.07,0.94,73.93,3.8,8.7,88.57,In Relationship,Yes,Urban,1.05,0.93,5G,Apple,Yes,9.5,20.28,No,20,112,3.84,global_mobile
11845,USA,48,Male,Engineer,Bachelor's,32623.46,3.46,75,3.14,1.34,2.58,1.44,1.89,6.69,1.73,23.13,9.9,6.3,21.6,Single,Yes,Rural,1.98,0.86,WiFi,OnePlus,Yes,2.5,26.62,No,17,88,76.33,global_mobile
11846,USA,54,Other,Student,Master's,15531.33,7.53,69,1.36,2.82,3.15,0.61,2.46,6.64,1.21,71.42,8.3,8.5,2.05,Married,Yes,Rural,0.78,0.79,WiFi,Huawei,Yes,2.5,25.99,No,19,66,90.52,global_mobile
11847,China,70,Male,Manager,High School,38826.22,7.99,70,2.64,0.63,3.95,2.03,1.89,6.07,1.41,79.15,9.4,7.9,81.79,Divorced,Yes,Rural,0.63,1.03,3G,OnePlus,Yes,9.5,30.05,No,10,90,67.2,global_mobile
11848,Brazil,49,Male,Doctor,Master's,45982.27,7.99,72,2.1,1.77,3.11,1.3,2.11,7.94,1.02,34.17,2.3,2.7,79.56,Single,No,Rural,2.19,0.74,3G,Samsung,No,5.5,40.44,No,9,12,51.68,global_mobile
11849,Brazil,49,Female,Engineer,Master's,14190.6,5.97,82,1.0,1.89,1.49,1.64,1.87,9.75,1.26,91.54,7.4,5.2,57.95,In Relationship,Yes,Urban,2.84,0.71,4G,Huawei,No,9.5,18.99,No,13,104,21.29,global_mobile
11850,Brazil,36,Other,Engineer,Master's,24682.86,7.03,103,2.15,1.39,2.86,1.81,3.78,6.24,0.76,18.35,4.6,8.6,60.11,Single,Yes,Rural,3.01,0.67,3G,Samsung,Yes,5.5,9.56,No,13,170,92.03,global_mobile
11851,UK,18,Male,Manager,Bachelor's,43300.39,3.83,85,0.41,1.98,2.68,1.85,1.95,7.51,0.52,0.06,0.3,7.0,34.62,Single,No,Rural,2.2,0.35,5G,Apple,No,9.5,33.92,No,20,56,56.3,global_mobile
11852,China,21,Other,Unemployed,PhD,41792.54,5.81,21,2.03,3.45,2.91,0.97,1.52,6.03,0.07,63.42,7.9,1.5,96.56,Divorced,No,Rural,0.91,1.01,5G,Apple,No,2.5,30.09,No,15,75,24.12,global_mobile
11853,Brazil,53,Female,Manager,High School,48140.89,5.23,102,3.55,0.45,0.99,1.02,3.4,7.28,1.58,79.71,8.6,1.4,70.53,Single,Yes,Rural,1.86,1.33,WiFi,Xiaomi,Yes,2.5,31.85,No,11,173,94.89,global_mobile
11854,USA,16,Female,Student,PhD,58488.14,4.85,78,1.23,0.0,0.88,2.3,4.14,4.79,0.0,80.89,9.4,2.7,31.68,Married,Yes,Urban,2.3,0.96,WiFi,Huawei,No,2.5,39.18,Yes,17,134,46.66,global_mobile
11855,India,60,Male,Teacher,Master's,18606.7,8.85,82,1.36,1.98,0.0,1.73,1.75,6.3,0.79,49.37,1.7,1.5,42.04,In Relationship,Yes,Rural,2.48,0.68,WiFi,Huawei,No,5.5,11.59,Yes,20,94,6.49,global_mobile
11856,Japan,42,Female,Manager,Master's,10236.72,7.07,78,1.11,2.19,3.99,1.27,3.51,7.59,1.77,98.18,8.9,4.8,0.57,Single,Yes,Rural,1.28,0.48,4G,Other,No,5.5,18.98,No,10,77,76.88,global_mobile
11857,UK,44,Male,Teacher,High School,45874.45,5.42,113,0.4,0.0,4.08,0.75,0.36,6.55,1.93,68.83,2.9,1.7,31.95,Divorced,Yes,Rural,1.58,0.74,4G,Other,Yes,9.5,37.12,No,10,114,73.95,global_mobile
11858,China,43,Other,Salesperson,,3860.91,4.97,102,4.34,0.99,0.82,2.26,2.73,7.44,1.73,19.22,9.2,5.5,47.81,In Relationship,No,Urban,1.59,0.18,WiFi,Other,Yes,9.5,21.72,Yes,19,104,14.26,global_mobile
11859,Nigeria,58,Female,Artist,High School,26922.76,6.09,96,1.0,0.45,3.73,0.83,3.76,5.61,1.79,96.88,3.8,0.7,40.69,Married,No,Urban,1.33,0.0,5G,Apple,No,2.5,25.02,Yes,10,155,7.42,global_mobile
11860,Nigeria,32,Male,Unemployed,Master's,34882.5,6.58,103,1.72,3.22,1.42,2.02,2.01,6.56,1.4,16.57,0.8,2.1,15.92,Single,No,Urban,1.47,0.49,WiFi,Huawei,Yes,9.5,41.86,Yes,11,44,48.78,global_mobile
11861,Mexico,65,Male,Salesperson,,30380.7,8.99,80,1.84,0.45,1.66,2.04,2.46,8.52,1.56,68.33,0.1,6.0,97.34,Divorced,Yes,Urban,0.82,1.74,4G,OnePlus,No,7.5,36.97,Yes,19,124,79.08,global_mobile
11862,UK,32,Male,Engineer,PhD,67211.22,9.01,66,1.24,2.76,1.86,1.93,1.76,6.29,1.02,91.89,4.9,6.7,4.68,Married,Yes,Urban,1.38,0.83,WiFi,OnePlus,No,9.5,21.94,Yes,11,147,24.18,global_mobile
11863,Mexico,36,Male,Doctor,,49161.07,8.33,57,2.59,1.69,2.15,1.88,2.58,5.91,1.11,14.39,8.6,4.5,88.63,Married,No,Rural,1.43,0.0,3G,OnePlus,No,7.5,14.92,No,16,99,53.74,global_mobile
11864,Brazil,35,Male,Artist,Bachelor's,18665.93,7.3,105,1.74,2.04,0.84,1.29,1.81,5.31,1.41,20.57,1.6,3.0,76.73,In Relationship,No,Urban,0.16,0.27,5G,Samsung,No,2.5,10.51,No,9,64,98.65,global_mobile
11865,Japan,13,Other,Teacher,High School,52363.09,12.38,55,1.88,0.0,2.99,1.29,3.09,5.47,0.7,33.99,5.4,0.5,52.36,In Relationship,No,Rural,1.36,0.99,3G,OnePlus,Yes,7.5,32.59,No,13,157,16.15,global_mobile
11866,China,28,Female,Salesperson,,23486.2,8.38,66,2.51,0.0,3.2,1.45,0.72,7.16,1.18,81.79,7.3,1.9,86.4,Single,No,Rural,2.8,1.24,3G,Xiaomi,No,9.5,26.3,No,9,126,48.75,global_mobile
11867,Russia,54,Female,Artist,High School,16165.64,5.65,40,1.61,1.53,2.79,1.44,1.98,5.92,1.83,44.81,4.0,6.9,14.99,Single,No,Rural,1.16,0.0,3G,Other,No,2.5,26.79,Yes,9,50,39.0,global_mobile
11868,Russia,62,Other,Unemployed,High School,16732.87,6.11,33,0.1,0.0,2.26,1.9,1.99,6.88,1.13,59.09,7.4,4.9,73.45,In Relationship,Yes,Urban,0.0,1.38,3G,Apple,Yes,5.5,24.25,Yes,13,107,17.54,global_mobile
11869,Mexico,69,Male,Teacher,Bachelor's,24249.98,2.44,90,1.85,0.0,3.99,1.94,2.79,4.47,1.5,72.06,5.9,1.2,83.87,Married,Yes,Urban,1.21,1.11,3G,Apple,No,7.5,15.88,No,14,97,17.65,global_mobile
11870,USA,42,Female,Salesperson,,27701.84,5.92,62,1.95,0.0,1.62,1.45,0.73,6.46,0.98,36.61,2.5,0.7,20.68,In Relationship,Yes,Urban,2.36,0.52,4G,Apple,No,2.5,43.26,No,10,63,75.6,global_mobile
11871,China,58,Other,Doctor,Master's,27695.23,7.36,74,2.13,2.49,1.86,2.18,1.6,6.38,1.94,38.25,5.1,2.9,15.58,Married,No,Urban,1.39,0.37,4G,Other,Yes,7.5,29.38,No,12,92,14.36,global_mobile
11872,UK,25,Other,Teacher,PhD,37554.52,6.7,80,2.64,1.85,1.98,1.01,3.11,6.15,0.0,79.1,9.4,1.5,56.58,In Relationship,No,Urban,1.96,0.83,4G,Xiaomi,Yes,2.5,32.52,No,8,72,28.58,global_mobile
11873,India,49,Female,Student,High School,47212.84,7.29,92,3.96,2.89,0.76,1.64,1.63,5.33,0.0,52.64,3.3,9.4,50.65,Divorced,No,Rural,1.74,1.41,WiFi,Xiaomi,Yes,2.5,8.4,No,16,84,39.39,global_mobile
11874,UK,16,Other,Manager,PhD,51430.33,8.99,46,1.57,1.97,1.73,1.16,3.17,5.83,1.61,23.68,7.2,4.9,62.07,Married,No,Urban,0.63,1.26,5G,Huawei,Yes,2.5,25.94,No,16,86,28.63,global_mobile
11875,Brazil,21,Other,Teacher,High School,41122.39,8.09,76,1.72,2.15,2.13,0.99,2.08,8.12,1.78,49.58,4.4,1.3,25.14,Single,No,Urban,0.96,0.0,WiFi,Samsung,No,2.5,14.98,Yes,17,75,10.01,global_mobile
11876,Japan,46,Male,Artist,,20059.22,3.3,69,1.95,1.01,1.97,1.29,2.17,5.41,1.51,49.84,9.6,6.1,26.86,Married,No,Urban,2.41,1.42,4G,Xiaomi,No,2.5,25.89,Yes,16,101,42.16,global_mobile
11877,India,34,Male,Teacher,Master's,23550.33,9.39,110,2.7,1.19,2.78,1.47,1.86,7.48,0.79,60.83,4.8,2.4,70.82,Single,No,Urban,1.13,0.4,WiFi,Samsung,No,2.5,18.24,Yes,19,108,19.54,global_mobile
11878,Japan,31,Other,Manager,Master's,16871.68,3.66,158,1.82,1.74,1.72,1.67,2.71,6.16,0.58,85.44,4.4,6.6,79.64,Single,Yes,Rural,2.2,0.3,3G,Samsung,Yes,5.5,21.57,No,16,115,75.2,global_mobile
11879,UK,20,Other,Unemployed,High School,23407.7,5.62,107,2.46,0.27,1.84,2.01,2.37,7.4,0.43,28.31,8.0,4.4,48.9,Single,Yes,Rural,2.94,0.96,5G,Apple,Yes,5.5,11.41,No,18,74,23.29,global_mobile
11880,Russia,35,Male,Unemployed,Master's,32736.25,4.6,50,0.34,0.05,2.09,1.65,2.64,6.63,0.12,49.09,6.7,1.4,62.43,In Relationship,Yes,Rural,0.7,0.8,WiFi,Other,No,9.5,21.68,No,19,95,46.51,global_mobile
11881,China,27,Other,Teacher,High School,20798.42,9.88,68,2.19,0.38,2.96,0.88,1.02,5.98,1.31,47.91,0.2,0.2,12.88,Single,No,Rural,1.48,0.93,3G,Samsung,No,9.5,18.62,No,16,90,71.72,global_mobile
11882,Russia,57,Female,Manager,Bachelor's,48897.32,4.82,76,0.0,2.08,0.14,1.58,1.17,5.3,1.45,17.32,5.8,1.1,77.6,Married,Yes,Urban,1.89,0.53,WiFi,Huawei,Yes,2.5,18.55,No,19,88,5.93,global_mobile
11883,Japan,39,Male,Manager,Master's,22899.76,5.85,36,2.58,1.25,1.42,1.52,2.51,6.28,1.46,56.3,1.0,6.9,94.34,Divorced,Yes,Rural,3.79,1.32,3G,Huawei,Yes,9.5,21.49,Yes,11,88,5.95,global_mobile
11884,India,63,Male,Engineer,PhD,13832.76,8.77,130,2.17,0.67,1.66,2.12,0.57,5.96,1.32,61.71,3.2,9.9,81.66,Married,Yes,Urban,0.55,1.69,3G,Other,No,9.5,31.86,No,14,69,89.93,global_mobile
11885,USA,52,Male,Manager,PhD,35708.86,4.32,116,1.11,0.23,1.05,0.88,2.48,7.83,0.04,80.87,7.0,1.7,59.81,In Relationship,No,Rural,0.0,1.62,5G,OnePlus,No,5.5,15.34,No,15,69,13.13,global_mobile
11886,Japan,60,Female,Manager,PhD,45524.27,7.6,72,2.91,1.86,2.13,1.43,1.87,6.25,0.34,47.53,9.0,8.1,72.72,Single,No,Rural,1.42,0.53,5G,OnePlus,Yes,7.5,34.73,No,12,101,66.39,global_mobile
11887,China,34,Male,Unemployed,,68223.79,6.78,71,1.36,1.26,0.43,1.45,3.54,5.78,1.01,33.92,0.6,3.5,13.15,Divorced,Yes,Urban,1.52,0.71,4G,Huawei,No,2.5,33.69,No,17,92,43.38,global_mobile
11888,Brazil,39,Female,Doctor,,14424.15,7.62,75,2.35,0.09,1.86,0.56,1.44,7.85,1.19,79.34,1.5,7.4,65.43,Single,Yes,Rural,2.19,0.89,WiFi,Xiaomi,No,9.5,27.77,Yes,20,55,14.33,global_mobile
11889,Japan,20,Male,Engineer,PhD,17686.73,6.24,71,2.7,0.0,2.65,1.18,1.56,6.28,0.96,28.02,7.5,0.9,25.38,Single,No,Rural,0.76,0.29,WiFi,Xiaomi,No,5.5,23.93,No,11,83,82.29,global_mobile
11890,Germany,60,Other,Salesperson,High School,19794.62,2.34,73,3.42,0.0,2.89,1.22,1.47,6.13,0.76,24.91,6.3,5.4,45.47,Married,No,Rural,1.01,0.25,WiFi,Xiaomi,No,5.5,19.74,Yes,14,60,34.03,global_mobile
11891,USA,56,Other,Engineer,PhD,34541.83,8.91,142,3.03,1.62,0.62,2.31,3.37,6.79,1.4,24.43,1.6,5.1,37.11,Single,Yes,Rural,0.98,0.81,3G,Xiaomi,Yes,5.5,11.62,No,8,91,54.36,global_mobile
11892,India,57,Other,Manager,,40545.8,7.39,84,1.32,1.28,2.87,1.44,1.8,6.03,0.96,77.73,6.0,0.8,41.25,Married,Yes,Rural,2.02,0.77,5G,Other,Yes,5.5,11.64,No,14,50,66.64,global_mobile
11893,Brazil,14,Female,Unemployed,PhD,26528.9,5.53,40,2.33,2.52,0.99,1.15,3.09,6.2,0.69,12.35,6.6,9.9,72.85,Divorced,No,Rural,0.15,1.37,4G,Apple,No,9.5,30.21,No,20,120,65.88,global_mobile
11894,Nigeria,37,Other,Manager,,32613.16,6.03,60,1.59,0.42,1.45,1.3,1.76,4.27,1.07,61.78,7.6,5.1,0.96,Married,Yes,Urban,1.29,0.9,WiFi,Huawei,Yes,9.5,17.96,Yes,14,103,23.46,global_mobile
11895,Russia,60,Male,Student,PhD,32739.08,5.47,112,2.54,0.97,2.95,1.62,3.69,5.15,1.04,95.31,8.7,4.2,11.09,Married,Yes,Rural,2.39,0.35,WiFi,Huawei,Yes,5.5,15.08,Yes,9,80,16.81,global_mobile
11896,Russia,49,Male,Student,Master's,26990.73,2.71,86,2.41,2.58,2.34,1.74,2.07,7.5,1.06,40.86,0.3,8.6,90.72,Married,Yes,Urban,0.94,1.17,3G,Samsung,Yes,7.5,31.78,Yes,12,79,8.04,global_mobile
11897,Russia,18,Female,Engineer,High School,0.0,8.28,88,3.45,1.46,1.79,1.87,2.05,6.61,0.93,54.56,3.5,4.5,46.05,Divorced,Yes,Urban,1.84,0.78,WiFi,Huawei,No,2.5,18.35,Yes,18,98,8.44,global_mobile
11898,Mexico,64,Other,Salesperson,Master's,36554.88,6.67,96,1.87,1.09,1.14,0.91,0.97,6.56,0.0,79.83,8.4,5.1,19.97,Divorced,No,Rural,1.7,0.85,5G,Xiaomi,Yes,5.5,24.38,No,12,60,27.56,global_mobile
11899,Brazil,31,Male,Engineer,Master's,40572.32,5.41,106,2.2,2.75,1.32,1.31,2.62,7.8,1.69,93.87,4.3,2.9,88.46,In Relationship,No,Rural,1.73,0.35,4G,Other,Yes,2.5,10.7,Yes,8,49,90.25,global_mobile
11900,Nigeria,29,Other,Salesperson,,31887.02,4.49,62,0.47,0.94,2.68,1.88,2.25,7.45,0.79,39.76,8.3,0.5,75.8,In Relationship,Yes,Urban,1.26,0.68,WiFi,OnePlus,Yes,2.5,39.43,Yes,12,113,85.59,global_mobile
11901,Germany,42,Female,Engineer,High School,19211.57,3.57,84,2.57,1.02,1.53,0.25,1.91,6.87,0.3,22.39,4.0,5.2,22.1,In Relationship,Yes,Urban,0.06,0.63,3G,Other,Yes,5.5,30.03,No,15,80,10.35,global_mobile
11902,Russia,53,Male,Artist,Master's,19639.47,5.53,59,2.37,1.72,2.26,1.23,1.61,5.38,1.12,29.45,7.3,3.6,56.28,Divorced,No,Rural,2.13,0.45,3G,Samsung,Yes,9.5,17.62,Yes,10,88,11.69,global_mobile
11903,India,41,Male,Doctor,Bachelor's,13496.24,6.48,100,1.55,2.14,1.28,2.1,0.67,8.32,2.16,37.61,9.1,8.3,88.99,In Relationship,Yes,Urban,0.71,0.65,4G,Huawei,No,5.5,25.32,Yes,17,66,46.36,global_mobile
11904,USA,48,Male,Teacher,Master's,34160.64,10.07,94,0.99,2.91,2.14,2.12,0.85,7.23,1.07,21.59,3.6,3.6,72.28,In Relationship,Yes,Urban,2.44,1.13,4G,Samsung,No,5.5,34.05,No,15,43,33.81,global_mobile
11905,Nigeria,63,Male,Engineer,PhD,36931.86,10.23,85,2.75,0.0,2.13,1.1,0.76,6.93,0.54,19.66,4.0,3.9,83.23,Divorced,No,Rural,1.66,0.54,WiFi,Samsung,No,5.5,40.5,No,9,80,12.91,global_mobile
11906,Brazil,69,Other,Artist,Master's,43060.21,6.37,65,2.11,1.34,1.25,0.98,1.53,6.55,2.29,29.3,4.3,4.0,90.8,Married,Yes,Urban,1.36,1.12,3G,Samsung,Yes,7.5,23.34,No,15,152,56.79,global_mobile
11907,Nigeria,19,Male,Manager,Bachelor's,16532.17,2.78,75,4.0,1.68,3.02,0.23,2.18,7.5,0.97,88.53,5.8,0.7,9.22,Single,No,Rural,2.09,0.52,WiFi,Apple,No,2.5,35.55,Yes,17,98,10.7,global_mobile
11908,Mexico,66,Male,Unemployed,PhD,35453.15,6.88,68,1.32,0.86,1.58,1.76,1.11,7.51,1.37,34.52,7.4,9.3,72.2,In Relationship,No,Rural,2.26,0.77,3G,Other,Yes,2.5,3.09,Yes,18,96,57.29,global_mobile
11909,Mexico,66,Other,Student,Master's,31761.15,7.69,38,3.46,1.48,0.58,1.25,1.7,6.12,1.04,37.03,9.7,5.5,98.6,Divorced,No,Urban,0.66,0.51,5G,Huawei,Yes,9.5,10.18,No,11,62,72.78,global_mobile
11910,Japan,39,Male,Student,Bachelor's,32397.7,5.82,92,2.16,1.98,2.84,1.79,2.11,6.13,1.37,63.14,2.8,7.7,9.18,Married,No,Urban,0.95,1.58,5G,OnePlus,Yes,2.5,14.48,Yes,19,84,96.04,global_mobile
11911,Brazil,64,Male,Doctor,High School,31001.22,7.72,13,1.14,0.67,1.93,2.01,1.77,5.45,1.62,30.59,0.7,2.2,34.82,Married,Yes,Rural,1.31,0.77,5G,OnePlus,No,2.5,23.9,Yes,18,104,52.09,global_mobile
11912,Brazil,61,Other,Teacher,High School,25081.3,8.07,60,3.67,0.2,0.0,2.4,2.23,5.37,1.42,85.19,1.9,5.4,92.23,Single,No,Urban,1.8,1.26,4G,OnePlus,Yes,5.5,11.14,Yes,16,130,26.2,global_mobile
11913,Japan,53,Male,Manager,Master's,21974.66,6.96,85,1.62,1.26,1.37,0.87,2.19,7.77,0.57,53.17,9.8,2.3,80.85,Divorced,Yes,Rural,1.95,0.37,4G,OnePlus,No,7.5,27.02,No,14,140,80.57,global_mobile
11914,UK,48,Other,Doctor,Master's,29422.55,8.83,43,2.19,0.0,2.81,1.19,0.89,7.01,1.1,50.06,3.3,1.7,88.09,Divorced,No,Urban,1.78,0.82,WiFi,Other,Yes,5.5,25.8,Yes,17,127,75.89,global_mobile
11915,China,38,Other,Manager,,61830.28,5.7,94,1.58,1.44,1.43,1.3,1.33,7.54,0.66,30.74,0.3,9.5,92.74,Divorced,Yes,Urban,1.9,1.01,5G,Xiaomi,No,5.5,28.61,Yes,12,104,52.36,global_mobile
11916,USA,22,Female,Engineer,,44473.18,5.16,101,1.6,2.07,0.95,1.04,1.86,6.02,0.92,60.83,5.4,7.6,35.29,Divorced,Yes,Urban,2.04,0.54,5G,Other,No,2.5,22.0,No,12,111,83.22,global_mobile
11917,Germany,19,Female,Student,Bachelor's,47118.84,7.84,88,3.47,2.2,2.0,1.13,1.67,5.14,1.67,11.01,5.5,2.6,34.35,In Relationship,No,Urban,0.64,0.7,4G,Other,Yes,5.5,37.71,Yes,17,96,58.04,global_mobile
11918,Mexico,13,Female,Student,Master's,28456.29,5.2,78,1.74,2.12,2.45,0.33,2.56,7.59,0.55,93.69,5.5,5.3,4.66,In Relationship,No,Rural,1.75,0.89,5G,Apple,No,2.5,23.54,No,9,109,12.35,global_mobile
11919,UK,58,Female,Manager,,32875.59,3.12,101,1.72,1.93,1.18,2.32,1.02,5.6,1.45,98.35,1.1,3.6,56.51,Single,No,Rural,2.77,1.64,3G,Apple,No,5.5,18.0,Yes,13,100,81.71,global_mobile
11920,Russia,24,Other,Manager,High School,52683.58,5.52,85,0.32,1.35,0.84,1.93,2.71,7.23,1.1,72.5,8.5,2.0,80.57,Married,No,Urban,1.09,0.0,5G,Huawei,No,5.5,32.48,No,10,37,74.67,global_mobile
11921,UK,25,Male,Teacher,Master's,24688.45,4.6,96,0.1,2.4,3.0,1.57,2.85,6.51,1.59,75.85,7.5,6.1,13.42,Divorced,Yes,Rural,2.39,0.48,3G,Other,No,7.5,17.49,Yes,8,66,34.66,global_mobile
11922,Brazil,44,Male,Teacher,PhD,22431.6,4.83,91,2.37,1.71,3.1,2.13,2.42,6.46,0.8,25.58,9.8,7.9,38.24,Married,No,Urban,0.0,0.49,5G,Other,No,5.5,19.66,No,16,77,86.41,global_mobile
11923,UK,47,Male,Artist,High School,39286.91,8.57,77,1.98,2.72,1.94,2.51,0.5,5.97,0.86,26.32,3.6,0.6,46.95,Divorced,No,Urban,0.0,1.51,5G,Other,No,9.5,0.82,No,19,60,54.6,global_mobile
11924,India,41,Female,Manager,,42294.08,5.98,113,2.08,2.72,3.55,0.88,2.16,6.67,0.83,88.43,8.2,9.0,17.79,Single,No,Urban,0.34,0.84,5G,Huawei,No,5.5,26.53,Yes,18,87,20.72,global_mobile
11925,Brazil,32,Other,Engineer,,24385.82,5.03,42,2.34,2.32,1.02,1.76,2.08,4.38,0.84,1.78,5.7,7.0,51.62,Single,Yes,Urban,1.44,0.71,WiFi,Samsung,Yes,7.5,16.25,Yes,15,100,19.0,global_mobile
11926,Mexico,44,Female,Unemployed,Bachelor's,49912.53,6.85,60,2.48,0.0,1.7,1.06,2.13,7.29,1.27,31.48,1.2,1.4,86.36,Single,No,Rural,1.38,0.01,3G,Huawei,Yes,2.5,33.26,Yes,14,133,92.05,global_mobile
11927,Germany,57,Other,Manager,Bachelor's,17783.71,2.93,96,0.72,0.78,1.69,1.15,0.42,7.06,0.68,44.82,3.5,7.0,12.04,In Relationship,Yes,Rural,1.52,0.79,5G,Other,Yes,7.5,25.11,Yes,10,116,91.37,global_mobile
11928,UK,45,Female,Engineer,Master's,31119.12,5.61,100,2.79,2.16,2.57,1.51,1.75,6.77,1.35,60.15,4.1,2.8,62.57,In Relationship,No,Urban,1.7,1.28,4G,Huawei,No,9.5,22.5,Yes,19,56,35.69,global_mobile
11929,UK,47,Female,Teacher,PhD,12661.48,6.07,52,2.66,2.33,3.12,2.15,1.69,6.26,1.4,50.78,5.0,2.7,42.81,In Relationship,Yes,Rural,1.31,0.61,WiFi,Huawei,Yes,9.5,15.53,Yes,16,58,31.75,global_mobile
11930,Brazil,43,Other,Salesperson,,32268.16,5.0,76,2.09,0.49,2.15,1.62,1.59,5.78,0.35,63.44,3.8,2.6,81.72,Divorced,No,Rural,1.45,1.18,WiFi,Other,No,2.5,33.29,No,20,94,60.95,global_mobile
11931,Brazil,55,Female,Manager,Master's,20033.12,2.38,71,2.8,1.16,1.63,0.84,3.23,7.48,0.61,10.57,6.3,7.6,45.65,Married,Yes,Urban,1.95,1.52,3G,Apple,Yes,7.5,39.22,No,17,104,9.8,global_mobile
11932,Mexico,37,Male,Engineer,High School,1929.09,10.3,109,1.22,1.0,3.34,2.16,2.92,7.16,1.97,62.65,4.3,1.8,66.62,Single,No,Urban,1.17,0.3,5G,Xiaomi,No,2.5,35.81,No,12,77,34.27,global_mobile
11933,Japan,12,Male,Student,High School,53068.74,7.9,106,0.71,0.78,3.43,1.21,4.12,6.39,0.42,23.51,8.3,5.3,4.49,In Relationship,No,Urban,2.73,0.67,3G,OnePlus,Yes,2.5,14.59,Yes,13,154,7.29,global_mobile
11934,Mexico,43,Male,Manager,Bachelor's,14375.9,4.87,31,0.11,0.17,3.66,1.23,0.46,7.46,0.95,70.93,4.0,7.2,35.62,Divorced,Yes,Rural,2.11,1.05,3G,Other,No,7.5,20.03,No,9,135,67.14,global_mobile
11935,Japan,19,Female,Salesperson,Bachelor's,35312.3,4.21,83,3.6,3.34,2.94,1.71,1.61,7.23,1.4,79.2,4.0,8.5,28.13,Single,Yes,Urban,2.49,0.14,4G,Huawei,No,7.5,3.93,No,10,136,87.22,global_mobile
11936,India,59,Male,Engineer,Bachelor's,24034.18,3.98,91,3.21,1.34,3.15,1.14,1.01,7.04,1.38,14.24,6.6,9.6,87.33,Married,No,Urban,2.12,1.13,4G,Other,No,5.5,25.95,No,15,110,42.65,global_mobile
11937,China,16,Male,Artist,,27495.29,8.9,72,2.0,1.12,1.77,0.94,5.08,6.26,0.65,27.35,7.7,1.5,91.59,Divorced,No,Rural,0.66,0.95,4G,Samsung,No,7.5,32.38,No,12,65,73.53,global_mobile
